,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
6,378,67,4,2,True,2023-10-01T13:00:00Z,1,1,7,60,0,0,0,1,0,0,0,0,0,0,0,5,3.8,3.0,8.0,1.5,1,0.08,0.01,0.09,0.82,50,1541,75674,9315,7774,378
7,378,74,8,1,False,2023-10-07T16:30:00Z,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1.5,7.0,0.9,0,0.04,0.02,0.06,0.23,50,2030,78416,11529,9499,378
8,378,88,12,9,True,2023-10-21T14:00:00Z,2,2,9,87,0,2,0,1,0,0,0,0,0,0,1,35,43.6,50.8,21.0,11.5,1,0.07,0.42,0.49,1.12,50,-500,78434,6385,6885,378
9,378,97,11,2,False,2023-10-29T14:00:00Z,3,0,10,90,0,0,0,3,0,0,0,0,0,0,0,0,2.2,0.6,32.0,3.5,1,0.20,0.00,0.20,2.95,50,261,78773,7862,7601,378
10,378,108,2,3,True,2023-11-05T14:00:00Z,2,0,11,90,0,0,1,0,0,0,0,0,0,0,0,8,11.4,0.8,8.0,2.0,1,0.00,0.00,0.00,1.26,50,-672,78414,5634,6306,378
11,378,119,19,6,False,2023-11-12T14:00:00Z,3,2,12,90,1,0,0,3,0,0,0,1,0,0,0,23,40.0,12.0,23.0,7.5,1,0.15,0.03,0.18,1.54,50,767,79652,6292,5525,378
12,378,128,5,7,True,2023-11-25T15:00:00Z,2,3,13,90,1,0,0,3,0,0,0,0,0,0,0,27,34.6,15.3,25.0,7.5,1,0.08,0.14,0.22,1.46,50,2152,81601,9973,7821,378
0,434,2,1,0,False,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,1539,0,0,434
1,434,17,17,0,True,2023-08-18T18:45:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-443,1074,0,443,434
2,434,28,14,0,False,2023-08-26T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-223,872,0,223,434
3,434,35,7,0,False,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-119,753,0,119,434
4,434,47,6,0,True,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-99,666,0,99,434
5,434,59,13,0,False,2023-09-23T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-44,623,0,44,434
6,434,67,4,0,True,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-46,572,0,46,434
7,434,74,8,0,False,2023-10-07T16:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-23,552,0,23,434
8,434,88,12,0,True,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-25,528,0,25,434
9,434,97,11,0,False,2023-10-29T14:00:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-13,515,0,13,434
10,434,108,2,0,True,2023-11-05T14:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-13,503,0,13,434
11,434,119,19,0,False,2023-11-12T14:00:00Z,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-14,488,0,14,434
12,434,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-12,474,0,12,434
0,435,2,1,0,False,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,6934,0,0,435
1,435,17,17,0,True,2023-08-18T18:45:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-440,7577,472,912,435
2,435,28,14,0,False,2023-08-26T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-931,6841,251,1182,435
3,435,35,7,0,False,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-542,6491,256,798,435
4,435,47,6,0,True,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-214,6535,482,696,435
5,435,59,13,0,False,2023-09-23T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-142,6481,293,435,435
6,435,67,4,0,True,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-177,6422,362,539,435
7,435,74,8,0,False,2023-10-07T16:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-161,6342,338,499,435
8,435,88,12,0,True,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-87,6329,295,382,435
9,435,97,11,0,False,2023-10-29T14:00:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-52,6314,320,372,435
10,435,108,2,0,True,2023-11-05T14:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,63,6431,365,302,435
11,435,119,19,0,False,2023-11-12T14:00:00Z,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-192,6251,164,356,435
12,435,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,2344,9541,2942,598,435
0,436,2,1,1,False,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,10,7.6,0.5,4.0,1.2,1,0.00,0.00,0.00,0.83,45,0,35193,0,0,436
1,436,17,17,10,True,2023-08-18T18:45:00Z,2,1,2,90,0,2,0,1,0,0,0,1,0,0,3,34,51.8,33.3,10.0,9.5,1,0.01,0.25,0.26,0.51,45,13358,59014,17832,4474,436
2,436,28,14,0,False,2023-08-26T14:00:00Z,3,2,3,90,0,0,0,3,0,0,0,1,0,0,0,6,16.2,14.6,0.0,3.1,1,0.00,0.01,0.01,2.91,45,85155,168448,106759,21604,436
3,436,35,7,6,False,2023-09-02T14:00:00Z,0,1,4,71,0,0,1,0,0,0,0,0,0,0,0,16,9.4,0.9,0.0,1.0,1,0.00,0.00,0.00,1.54,45,-2451,165326,20683,23134,436
4,436,47,6,0,True,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,39753,217087,66040,26287,436
5,436,59,13,0,False,2023-09-23T14:00:00Z,2,0,6,55,0,0,0,2,0,0,0,0,0,0,0,6,4.6,1.0,4.0,1.0,1,0.00,0.01,0.01,0.78,45,-39212,173493,1398,40610,436
6,436,67,4,2,True,2023-10-01T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,13,11.4,6.9,2.0,2.0,1,0.00,0.02,0.02,1.70,45,-3300,172737,10965,14265,436
7,436,74,8,1,False,2023-10-07T16:30:00Z,0,0,8,45,0,0,0,0,0,0,0,0,0,0,0,10,10.2,2.6,8.0,2.1,1,0.04,0.04,0.08,0.37,45,1774,175673,13105,11331,436
8,436,88,12,2,True,2023-10-21T14:00:00Z,2,2,9,87,0,0,0,1,0,0,0,0,0,0,0,6,11.4,14.9,6.0,3.2,1,0.04,0.04,0.08,1.12,45,-23078,151743,2210,25288,436
9,436,97,11,1,False,2023-10-29T14:00:00Z,3,0,10,90,0,0,0,3,0,0,0,0,0,0,0,11,24.0,1.8,0.0,2.6,1,0.00,0.01,0.01,2.95,45,-7333,145443,2598,9931,436
10,436,108,2,1,True,2023-11-05T14:00:00Z,2,0,11,19,0,0,0,0,0,0,0,0,0,0,0,2,4.4,0.1,0.0,0.5,0,0.00,0.00,0.00,0.13,45,-4583,141484,2878,7461,436
11,436,119,19,1,False,2023-11-12T14:00:00Z,3,2,12,14,0,0,0,1,0,0,0,0,0,0,0,4,9.6,0.6,5.0,1.5,0,0.05,0.00,0.05,0.40,45,-2489,139292,3017,5506,436
12,436,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1585,138401,4003,5588,436
0,437,2,1,7,False,2023-08-12T12:00:00Z,2,1,1,19,1,0,0,0,0,0,0,0,0,0,2,26,33.2,0.1,35.0,6.8,0,0.57,0.00,0.57,0.46,65,0,33175,0,0,437
1,437,17,17,7,True,2023-08-18T18:45:00Z,2,1,2,83,1,0,0,1,0,0,0,0,0,0,1,29,38.6,21.8,21.0,8.1,1,0.31,0.02,0.33,0.51,65,49631,114885,57163,7532,437
2,437,28,14,6,False,2023-08-26T14:00:00Z,3,2,3,80,1,0,0,3,0,0,0,0,0,0,0,29,32.8,2.6,29.0,6.4,1,0.67,0.02,0.69,2.79,65,51273,185747,85737,34464,437
3,437,35,7,5,False,2023-09-02T14:00:00Z,0,1,4,64,0,1,1,0,0,0,0,0,0,0,0,15,17.8,23.8,15.0,5.7,1,0.28,0.25,0.53,1.54,65,121565,340888,153617,32052,437
4,437,47,6,5,True,2023-09-18T18:45:00Z,1,1,5,87,0,1,0,1,0,0,0,0,0,0,0,16,18.6,21.5,9.0,4.9,1,0.08,0.04,0.12,0.28,66,240647,615394,283798,43151,437
5,437,59,13,1,False,2023-09-23T14:00:00Z,2,0,6,74,0,0,0,2,0,0,0,1,0,0,0,-1,2.0,10.6,10.0,2.3,1,0.49,0.03,0.52,0.78,66,-52556,552857,44131,96687,437
6,437,67,4,2,True,2023-10-01T13:00:00Z,1,1,7,80,0,0,0,1,0,0,0,0,0,0,0,8,9.2,22.1,2.0,3.3,1,0.00,0.02,0.02,0.87,66,55443,617874,122282,66839,437
7,437,74,8,0,False,2023-10-07T16:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,66,-46355,572012,48743,95098,437
8,437,88,12,0,True,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-241933,327013,2215,244148,437
9,437,97,11,1,False,2023-10-29T14:00:00Z,3,0,10,21,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.1,2.0,0.1,0,0.00,0.00,0.00,0.51,65,-88048,244009,314,88362,437
10,437,108,2,2,True,2023-11-05T14:00:00Z,2,0,11,81,0,0,1,0,0,0,0,0,0,0,0,3,0.8,3.1,6.0,1.0,1,0.00,0.01,0.01,1.15,64,-28968,216933,3448,32416,437
11,437,119,19,6,False,2023-11-12T14:00:00Z,3,2,12,75,1,0,0,2,0,0,0,0,0,0,0,22,38.2,5.9,38.0,8.2,1,1.32,0.01,1.33,1.14,64,-3560,215037,8818,12378,437
12,437,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-15633,199666,19584,35217,437
0,438,2,1,0,False,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,10521,0,0,438
1,438,17,17,0,True,2023-08-18T18:45:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-766,11724,442,1208,438
2,438,28,14,0,False,2023-08-26T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-873,11438,330,1203,438
3,438,35,7,0,False,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-709,11229,203,912,438
4,438,47,6,0,True,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-399,11567,239,638,438
5,438,59,13,0,False,2023-09-23T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-962,10713,265,1227,438
6,438,67,4,0,True,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-1025,9635,0,1025,438
7,438,74,8,0,False,2023-10-07T16:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-644,9033,0,644,438
8,438,88,12,0,True,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-448,8603,0,448,438
9,438,97,11,0,False,2023-10-29T14:00:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-313,8302,0,313,438
10,438,108,2,0,True,2023-11-05T14:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-272,8033,0,272,438
11,438,119,19,0,False,2023-11-12T14:00:00Z,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-209,7824,0,209,438
12,438,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-220,7587,0,220,438
0,439,2,1,1,False,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,14,17.6,10.8,33.0,6.1,1,0.21,0.03,0.24,0.83,45,0,8579,0,0,439
1,439,17,17,1,True,2023-08-18T18:45:00Z,2,1,2,68,0,0,0,1,0,0,0,1,0,0,0,4,13.4,0.2,39.0,5.3,1,0.38,0.00,0.38,0.24,45,4510,17389,6253,1743,439
2,439,28,14,7,False,2023-08-26T14:00:00Z,3,2,3,90,1,0,0,3,0,0,0,0,0,0,0,25,66.4,0.6,36.0,10.3,1,0.25,0.01,0.26,2.91,45,-3959,13499,552,4511,439
3,439,35,7,9,False,2023-09-02T14:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,0,3,25,43.6,0.2,0.0,4.4,1,0.00,0.00,0.00,2.13,45,1504,17105,3008,1504,439
4,439,47,6,0,True,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,40606,71490,46352,5746,439
5,439,59,13,1,False,2023-09-23T14:00:00Z,2,0,6,90,0,0,0,2,0,0,0,0,0,0,0,19,28.4,13.3,7.0,4.9,1,0.04,0.28,0.32,1.33,45,-11696,56569,4448,16144,439
6,439,67,4,2,True,2023-10-01T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,10,31.4,0.8,6.0,3.8,1,0.03,0.00,0.03,1.70,45,-1147,56683,4780,5927,439
7,439,74,8,6,False,2023-10-07T16:30:00Z,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,26,22.0,0.3,9.0,3.1,1,0.15,0.05,0.20,0.81,45,-575,56850,3987,4562,439
8,439,88,12,6,True,2023-10-21T14:00:00Z,2,2,9,77,0,0,1,0,0,0,0,0,0,0,0,22,12.2,0.3,7.0,2.0,1,0.05,0.02,0.07,0.61,45,22707,83597,26044,3337,439
9,439,97,11,1,False,2023-10-29T14:00:00Z,3,0,10,68,0,0,0,2,0,0,0,0,0,0,0,16,27.0,10.6,2.0,4.0,1,0.00,0.02,0.02,2.44,45,-2213,79120,8608,10821,439
10,439,108,2,0,True,2023-11-05T14:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2394,77273,3970,6364,439
11,439,119,19,1,False,2023-11-12T14:00:00Z,3,2,12,14,0,0,0,1,0,0,0,0,0,0,0,4,7.8,0.4,2.0,1.0,0,0.00,0.00,0.00,0.40,45,-2200,75396,2740,4940,439
12,439,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-39,76142,4331,4370,439
0,440,2,1,0,False,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,554,0,0,440
1,440,17,17,0,True,2023-08-18T18:45:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-137,410,0,137,440
2,440,28,14,0,False,2023-08-26T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-62,356,0,62,440
3,440,35,7,0,False,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-44,311,0,44,440
4,440,47,6,0,True,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-24,290,0,24,440
5,440,59,13,0,False,2023-09-23T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9,282,0,9,440
6,440,67,4,0,True,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-13,268,0,13,440
7,440,74,8,0,False,2023-10-07T16:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-13,254,0,13,440
8,440,88,12,0,True,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-10,245,0,10,440
9,440,97,11,0,False,2023-10-29T14:00:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5,240,0,5,440
10,440,108,2,0,True,2023-11-05T14:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,237,0,4,440
11,440,119,19,0,False,2023-11-12T14:00:00Z,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6,231,0,6,440
12,440,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2,229,0,2,440
0,441,2,1,0,False,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3344,0,0,441
1,441,17,17,0,True,2023-08-18T18:45:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1188,2109,0,1188,441
2,441,28,14,0,False,2023-08-26T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-388,1764,0,388,441
3,441,35,7,0,False,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-234,1532,0,234,441
4,441,47,6,0,True,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-170,1372,0,170,441
5,441,59,13,0,False,2023-09-23T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-65,1314,0,65,441
6,441,67,4,0,True,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-57,1257,0,57,441
7,441,74,8,0,False,2023-10-07T16:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-38,1217,0,38,441
8,441,88,12,0,True,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-38,1186,0,38,441
9,441,97,11,0,False,2023-10-29T14:00:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-23,1163,0,23,441
10,441,108,2,0,True,2023-11-05T14:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-18,1144,0,18,441
11,441,119,19,0,False,2023-11-12T14:00:00Z,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-16,1131,0,16,441
12,441,128,5,0,True,2023-11-25T15:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-18,1113,0,18,441
0,442,2,1,2,False,2023-08-12T12:00:00Z,2,1,1,70,0,0,0,2,0,0,0,0,0,0,0,8,8.6,1.1,2.0,1.2,1,0.00,0.01,0.01,0.38,55,0,10202,0,0,442
1,442,17,17,2,True,2023-08-18T18:45:00Z,2,1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,7.2,23.6,3.0,3.4,1,0.09,0.07,0.16,0.51,55,-100,13047,1437,1537,442
2,442,28,14,2,False,2023-08-26T14:00:00Z,3,2,3,80,0,0,0,3,0,0,0,0,0,0,0,5,2.8,0.8,7.0,1.1,1,0.03,0.00,0.03,2.79,55,-1902,11710,298,2200,442
3,442,35,7,1,False,2023-09-02T14:00:00Z,0,1,4,45,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.1,0.0,0.2,1,0.00,0.00,0.00,0.80,54,-1639,10558,170,1809,442
4,442,47,6,0,True,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-2386,8205,14,2400,442
5,442,59,13,0,False,2023-09-23T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-929,7330,39,968,442
6,442,67,4,0,True,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-740,6596,23,763,442
7,442,74,8,0,False,2023-10-07T16:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-435,6183,15,450,442
8,442,88,12,0,True,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-258,5939,18,276,442
9,442,97,11,0,False,2023-10-29T14:00:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-174,5777,16,190,442
10,442,108,2,0,True,2023-11-05T14:00:00Z,2,0,11,8,0,0,0,0,0,0,0,1,0,0,0,-3,0.2,0.0,0.0,0.0,0,0.00,0.00,0.00,0.10,53,-137,5640,18,155,442
11,442,119,19,1,False,2023-11-12T14:00:00Z,3,2,12,45,0,0,0,2,0,0,0,0,0,0,0,3,9.4,2.5,0.0,1.2,0,0.00,0.01,0.01,1.10,53,-3,5664,66,69,442
12,442,128,5,2,True,2023-11-25T15:00:00Z,2,3,13,62,0,0,0,3,0,0,0,0,0,0,0,3,0.0,2.3,4.0,0.5,1,0.07,0.00,0.07,1.40,53,-15,5718,83,98,442
0,443,2,1,0,False,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,52483,0,0,443
1,443,17,17,0,True,2023-08-18T18:45:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-7358,49007,2522,9880,443
2,443,28,14,0,False,2023-08-26T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-8753,41234,1309,10062,443
3,443,35,7,0,False,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-5473,36436,754,6227,443
